cid,name,minvalue,maxvalue,avgvalue,year,chamber,origin,source,serialid
N00024813,Rahm Emanuel (D-Ill),6248060,16635000,11441530,2010,E,Center for Responsive Politics,,70
N00002214,Alan B. Mollohan (D-WVa),-1016982,21595994,10289506,2010,H,Center for Responsive Politics,,72
N00031005,Vicky Hartzler (R-Mo),3154027,14634997,8894512,2010,H,Center for Responsive Politics,,77
N00027533,Sheldon Whitehouse (D-RI),3475226,14290999,8883112,2010,S,Center for Responsive Politics,,78
N00031681,David B. McKinley (R-WVa),4459077,13161000,8810038,2010,H,Center for Responsive Politics,,79
N00003682,Rob Portman (R-Ohio),1325069,16283999,8804534,2010,S,Center for Responsive Politics,,80
N00029016,Al Franken (D-Minn),4554050,12941000,8747525,2010,S,Center for Responsive Politics,,82
N00009920,Richard C. Shelby (R-Ala),4942044,11805002,8373523,2010,S,Center for Responsive Politics,,86
N00031503,Jeffrey M. Landry (R-La),3326016,13084997,8205506,2010,H,Center for Responsive Politics,,87
N00007584,Wally Herger (R-Calif),2956018,12115000,7535509,2010,H,Center for Responsive Politics,,89
N00003132,Jim Cooper (D-Tenn),3712040,11232000,7472020,2010,H,Center for Responsive Politics,,90
N00009638,Barack Obama (D),2802012,11830000,7316006,2010,E,Center for Responsive Politics,,91
N00009618,Adam H. Putnam (R-Fla),3541025,10515000,7028012,2010,H,Center for Responsive Politics,,98
N00007724,Ron Wyden (D-Ore),5734033,7960004,6847018,2010,S,Center for Responsive Politics,,103
N00009922,Harry Reid (D-Nev),3302053,10309999,6806026,2010,S,Center for Responsive Politics,,105
N00003254,John Tanner (D-Tenn),2220052,11080000,6650026,2010,H,Center for Responsive Politics,,107
N00027509,Scott Tipton (R-Colo),2918074,10095000,6506537,2010,H,Center for Responsive Politics,,109
N00000423,Charles Bass (R-NH),3164021,9712000,6438010,2010,H,Center for Responsive Politics,,110
N00006460,David Schweikert (R-Ariz),1480029,10849994,6165011,2010,H,Center for Responsive Politics,,115
N00028058,James Webb (D-Va),1313190,10949997,6131593,2010,S,Center for Responsive Politics,,118
N00006236,John A. Barrasso (R-Wyo),2713015,8747000,5730007,2010,S,Center for Responsive Politics,,121
N00004762,Judy Biggert (R-Ill),2147063,9129999,5638531,2010,H,Center for Responsive Politics,,123
N00005244,Sam Brownback (R-Kan),2762062,8472000,5617031,2010,S,Center for Responsive Politics,,124
N00002782,Cliff Stearns (R-Fla),2018033,8897996,5458014,2010,H,Center for Responsive Politics,,126
N00002017,Roscoe G. Bartlett (R-Md),2432016,8180000,5306008,2010,H,Center for Responsive Politics,,127
N00026041,Mike Conaway (R-Texas),2844117,7317000,5080558,2010,H,Center for Responsive Politics,,131
N00004227,Tom Latham (R-Iowa),2297428,7753415,5025421,2010,H,Center for Responsive Politics,,133
N00004645,Denny Rehberg (R-Mont),-2152987,12129996,4988504,2010,H,Center for Responsive Politics,,134
N00029444,Michael O. Johanns (R-Neb),3008038,6875000,4941519,2010,S,Center for Responsive Politics,,136
N00007727,Earl Blumenauer (D-Ore),2458047,7390993,4924520,2010,H,Center for Responsive Politics,,138
N00003845,Daniel R. Coats (R-Ind),2817054,6838000,4827527,2010,S,Center for Responsive Politics,,140
N00006347,Robert F. Bennett (R-Utah),-21958976,31346998,4694011,2010,S,Center for Responsive Politics,,141
N99999922,John G. Roberts,2575040,6205000,4390020,2010,J,Center for Responsive Politics,,150
N00001509,Paul E. Kanjorski (D-Pa),1833011,6830999,4332005,2010,H,Center for Responsive Politics,,151
N99999945,Eric K. Shinseki,2442084,6080000,4261042,2010,E,Center for Responsive Politics,,153
N00005455,Marion Berry (D-Ark),1483013,6896999,4190006,2010,H,Center for Responsive Politics,,154
N00003675,John Boehner (R-Ohio),2099107,6085000,4092053,2010,H,Center for Responsive Politics,,156
N99999908,Robert S Mueller,2005131,6000000,4002565,2010,E,Center for Responsive Politics,,157
N00007397,Pete Stark (D-Calif),-19177982,27104997,3963507,2010,H,Center for Responsive Politics,,158
N00001811,Lamar Smith (R-Texas),2086120,5765000,3925560,2010,H,Center for Responsive Politics,,160
N00031412,"John Michael Mick'' Mulvaney (R-SC)""",1514081,6310997,3912539,2010,H,Center for Responsive Politics,,161
N00003028,Robert B. Aderholt (R-Ala),1491019,6267000,3879009,2010,H,Center for Responsive Politics,,163
N00029018,Tom Rooney (R-Fla),1384013,6312999,3848506,2010,H,Center for Responsive Politics,,164
N00001148,Carolyn McCarthy (D-NY),1678161,5829156,3753658,2010,H,Center for Responsive Politics,,169
N00007781,Peter DeFazio (D-Ore),1067020,3140996,2104008,2010,H,Center for Responsive Politics,,242
N00003328,Thad Cochran (R-Miss),974079,3227000,2100539,2010,S,Center for Responsive Politics,,243
N00002247,Howard Coble (R-NC),1282073,2810031,2046052,2010,H,Center for Responsive Politics,,246
N99999926,Samuel A. Alito,1035021,3030000,2032510,2010,J,Center for Responsive Politics,,248
N00009724,Jim Langevin (D-RI),696026,3279997,1988011,2010,H,Center for Responsive Politics,,250
N00003583,George V. Voinovich (R-Ohio),970054,2900000,1935027,2010,S,Center for Responsive Politics,,252
N00025219,Michael Burgess (R-Texas),926085,2880999,1903542,2010,H,Center for Responsive Politics,,254
N00025881,Colleen Hanabusa (D-Hawaii),1061013,2715999,1888506,2010,H,Center for Responsive Politics,,256
N99999916,Elena Kagan,1115019,2645000,1880009,2010,J,Center for Responsive Politics,,258
N00005178,"Christopher Kit"" Bond (R-Mo)""",1039046,2715000,1877023,2010,S,Center for Responsive Politics,,259
N00003950,Sander Levin (D-Mich),1497127,2196122,1846624,2010,H,Center for Responsive Politics,,262
N00000010,Dan Burton (R-Ind),1118019,2520000,1819009,2010,H,Center for Responsive Politics,,265
N00032457,Austin Scott (R-Ga),1173882,2455863,1814872,2010,H,Center for Responsive Politics,,266
N00009771,Shelley Moore Capito (R-WVa),506060,2957997,1732028,2010,H,Center for Responsive Politics,,271
N00009659,David Vitter (R-La),801061,2480000,1640530,2010,S,Center for Responsive Politics,,280
N00001619,Robert A. Brady (D-Pa),1080007,2201000,1640503,2010,H,Center for Responsive Politics,,281
N00009774,Xavier Becerra (D-Calif),611059,2565998,1588528,2010,H,Center for Responsive Politics,,285
N00026840,Charles Melancon (D-La),824047,2337000,1580523,2010,H,Center for Responsive Politics,,287
N00007479,Zoe Lofgren (D-Calif),796036,2315000,1555518,2010,H,Center for Responsive Politics,,288
N00031174,Scott P. Brown (R-Mass),835106,2250082,1542594,2010,S,Center for Responsive Politics,,289
N00004166,Vernon J. Ehlers (R-Mich),909021,2161000,1535010,2010,H,Center for Responsive Politics,,290
N00000860,Rush Holt (D-NJ),146014,2915997,1531005,2010,H,Center for Responsive Politics,,292
N99999943,Lisa P. Jackson,829035,2210000,1519517,2010,E,Center for Responsive Politics,,294
N00027459,Doris O. Matsui (D-Calif),824021,2110000,1467010,2010,H,Center for Responsive Politics,,297
N00026314,Cathy McMorris Rodgers (R-Wash),421020,2254998,1338009,2010,H,Center for Responsive Politics,,303
N00005998,Solomon P. Ortiz (D-Texas),831009,1815000,1323004,2010,H,Center for Responsive Politics,,305
N00030267,Michael E. McMahon (D-NY),616007,2014999,1315503,2010,H,Center for Responsive Politics,,307
N00030949,Tom Reed (R-NY),784011,1810999,1297505,2010,H,Center for Responsive Politics,,308
N00031128,Bob Gibbs (R-Ohio),533041,2059998,1296519,2010,H,Center for Responsive Politics,,309
N00025413,Timothy H. Bishop (D-NY),851005,1715000,1283002,2010,H,Center for Responsive Politics,,311
N00031304,George S. Lemieux (R-Fla),677038,1880000,1278519,2010,S,Center for Responsive Politics,,312
N00006981,Brian P. Bilbray (R-Calif),1111014,1434004,1272509,2010,H,Center for Responsive Politics,,313
N00006134,Diana DeGette (D-Colo),724025,1810000,1267012,2010,H,Center for Responsive Politics,,314
N00000267,Michael E. Capuano (D-Mass),261028,2262995,1262011,2010,H,Center for Responsive Politics,,315
N00003813,Pete Visclosky (D-Ind),664024,1786000,1225012,2010,H,Center for Responsive Politics,,316
N00005285,Pat Roberts (R-Kan),27049,2412997,1220023,2010,S,Center for Responsive Politics,,317
N00029260,Ann Kirkpatrick (D-Ariz),705022,1675000,1190011,2010,H,Center for Responsive Politics,,319
N00008094,Howard L. Berman (D-Calif),1139171,1224169,1181670,2010,H,Center for Responsive Politics,,320
N00027514,Kathy Castor (D-Fla),575035,1753000,1164017,2010,H,Center for Responsive Politics,,324
N00009795,Candice S. Miller (R-Mich),632022,1682000,1157011,2010,H,Center for Responsive Politics,,326
N00005645,Ralph M. Hall (R-Texas),750006,1550000,1150003,2010,H,Center for Responsive Politics,,328
N00024753,Mike Coffman (R-Colo),450008,1849998,1150003,2010,H,Center for Responsive Politics,,329
N00027605,Jon Tester (D-Mont),752004,1530000,1141002,2010,S,Center for Responsive Politics,,330
N00003264,Lincoln Davis (D-Tenn),750002,1500000,1125001,2010,H,Center for Responsive Politics,,334
N00006397,Ed Pastor (D-Ariz),614012,1529998,1072005,2010,H,Center for Responsive Politics,,339
N00000275,Barney Frank (D-Mass),619024,1510000,1064512,2010,H,Center for Responsive Politics,,341
N00027902,Zachary T. Space (D-Ohio),371015,1751996,1061505,2010,H,Center for Responsive Politics,,342
N00009585,Adam Schiff (D-Calif),544032,1560000,1052016,2010,H,Center for Responsive Politics,,343
N00006690,Maxine Waters (D-Calif),-3495980,5521998,1013009,2010,H,Center for Responsive Politics,,346
N00027658,Kirsten Gillibrand (D-NY),631006,1365000,998003,2010,S,Center for Responsive Politics,,347
N00007653,Daniel K. Akaka (D-Hawaii),619008,1362000,990504,2010,S,Center for Responsive Politics,,348
N00030668,Bobby Schilling (R-Ill),487008,1489998,988503,2010,H,Center for Responsive Politics,,349
N00027510,Edwin G. Perlmutter (D-Colo),513038,1422000,967519,2010,H,Center for Responsive Politics,,352
N00002858,Ileana Ros-Lehtinen (R-Fla),604008,1311000,957504,2010,H,Center for Responsive Politics,,356
N00009753,Jim Matheson (D-Utah),543025,1370000,956512,2010,H,Center for Responsive Politics,,357
N00007876,Patty Murray (D-Wash),513018,1320000,916509,2010,S,Center for Responsive Politics,,360
N00004403,Ron Kind (D-Wis),202024,1616997,909510,2010,H,Center for Responsive Politics,,361
N00002328,Melvin L. Watt (D-NC),399043,1411000,905021,2010,H,Center for Responsive Politics,,362
N00029574,Steve Stivers (R-Ohio),431038,1323000,877019,2010,H,Center for Responsive Politics,,366
N00027829,Gabrielle Giffords (D-Ariz),291035,1439998,865516,2010,H,Center for Responsive Politics,,367
N00001143,Gary Ackerman (D-NY),457022,1267999,862510,2010,H,Center for Responsive Politics,,370
N00026425,Connie Mack (R-Fla),-3927,1715999,856036,2010,H,Center for Responsive Politics,,371
N00001093,Charles E. Schumer (D-NY),472019,1230000,851009,2010,S,Center for Responsive Politics,,372
N00007999,Don Young (R-Alaska),480007,1200000,840003,2010,H,Center for Responsive Politics,,375
N00004905,Don Manzullo (R-Ill),466008,1190999,828503,2010,H,Center for Responsive Politics,,376
N00008091,Spencer Bachus (R-Ala),452019,1194999,823509,2010,H,Center for Responsive Politics,,379
N99999918,Clarence Thomas,515003,1125000,820001,2010,J,Center for Responsive Politics,,380
N00000851,Frank A. LoBiondo (R-NJ),386806,1217793,802299,2010,H,Center for Responsive Politics,,384
N00001222,Maurice Hinchey (D-NY),436018,1165000,800509,2010,H,Center for Responsive Politics,,385
N00025175,Michael R. Turner (R-Ohio),219071,1342000,780535,2010,H,Center for Responsive Politics,,388
N00030836,Rand Paul (R-Ky),278019,1269999,774009,2010,S,Center for Responsive Politics,,389
N00005282,Jerry Moran (R-Kan),385018,1151000,768009,2010,S,Center for Responsive Politics,,393
N00009829,Jim McDermott (D-Wash),729258,806254,767756,2010,H,Center for Responsive Politics,,394
