cid,name,minvalue,maxvalue,avgvalue,year,chamber,origin,source,serialid
N00003288,Bennie G. Thompson (D-Miss),421022,1199999,810510,2005,H,Center for Responsive Politics,,295
N00004391,Mark Green (R-Wis),186046,1367999,777022,2005,H,Center for Responsive Politics,,301
N00000143,John W. Olver (D-Mass),422015,1095000,758507,2005,H,Center for Responsive Politics,,304
N00002898,Mark Foley (R-Fla),237068,1218000,727534,2005,H,Center for Responsive Politics,,306
N00025175,Michael R. Turner (R-Ohio),201060,1240000,720530,2005,H,Center for Responsive Politics,,308
N00007516,Richard Pombo (R-Calif),400003,1034998,717500,2005,H,Center for Responsive Politics,,309
N00007781,Peter DeFazio (D-Ore),123022,1264996,694009,2005,H,Center for Responsive Politics,,314
N00004208,Leonard L. Boswell (D-Iowa),400003,984999,692501,2005,H,Center for Responsive Politics,,315
N00006406,Jon L. Kyl (R-Ariz),560102,800089,680095,2005,S,Center for Responsive Politics,,317
N00001979,Paul S. Sarbanes (D-Md),417006,930000,673503,2005,S,Center for Responsive Politics,,318
N00013799,J. Randy Forbes (R-Va),95507,1035497,565502,2005,H,Center for Responsive Politics,,342
N00013847,John Sullivan (R-Okla),351003,765000,558001,2005,H,Center for Responsive Politics,,345
N00002858,Ileana Ros-Lehtinen (R-Fla),335010,776000,555505,2005,H,Center for Responsive Politics,,346
N00000716,Donald M. Payne (D-NJ),183009,914997,549003,2005,H,Center for Responsive Politics,,347
N00002460,Bob Inglis (R-SC),247022,841999,544510,2005,H,Center for Responsive Politics,,349
N00009157,Doc Hastings (R-Wash),304013,785000,544506,2005,H,Center for Responsive Politics,,350
N00026171,Charles Wieder Dent (R-Pa),190038,852000,521019,2005,H,Center for Responsive Politics,,358
N00008094,Howard L. Berman (D-Calif),130046,900000,515023,2005,H,Center for Responsive Politics,,360
N00003924,Steve Buyer (R-Ind),255009,759999,507504,2005,H,Center for Responsive Politics,,361
N00000362,Jack Reed (D-RI),194025,790000,492012,2005,S,Center for Responsive Politics,,365
N00009715,Melissa Hart (R-Pa),181032,795000,488016,2005,H,Center for Responsive Politics,,366
N00004912,Lane Evans (D-Ill),65003,899999,482501,2005,H,Center for Responsive Politics,,367
N00026595,Charles W. Boustany Jr (R-La),296006,666000,481003,2005,H,Center for Responsive Politics,,368
N00013823,Mark Pryor (D-Ark),274011,685000,479505,2005,S,Center for Responsive Politics,,369
N00000581,Chris Dodd (D-Conn),77011,866998,472004,2005,S,Center for Responsive Politics,,372
N00025882,Ed Case (D-Hawaii),251012,690000,470506,2005,H,Center for Responsive Politics,,373
N00025054,Marilyn Musgrave (R-Colo),68011,859998,464004,2005,H,Center for Responsive Politics,,374
N00001633,Joe Pitts (R-Pa),261008,665000,463004,2005,H,Center for Responsive Politics,,375
N00006981,Brian P. Bilbray (R-Calif),153018,763999,458508,2005,H,Center for Responsive Politics,,378
N00025284,Raul M. Grijalva (D-Ariz),225015,690000,457507,2005,H,Center for Responsive Politics,,379
N00009668,Mike Rogers (R-Mich),232006,679999,456002,2005,H,Center for Responsive Politics,,380
N00000781,Frank Pallone Jr. (D-NJ),144037,765000,454518,2005,H,Center for Responsive Politics,,381
N00005870,Gene Green (D-Texas),267007,630000,448503,2005,H,Center for Responsive Politics,,382
N00013078,Jo Ann Davis (R-Va),60015,834998,447506,2005,H,Center for Responsive Politics,,383
N00002408,James E. Clyburn (D-SC),196023,693000,444511,2005,H,Center for Responsive Politics,,384
N00004527,Gil Gutknecht (R-Minn),167020,630000,398510,2005,H,Center for Responsive Politics,,392
N00007507,George Radanovich (R-Calif),206008,590000,398004,2005,H,Center for Responsive Politics,,394
N00006143,Gale Ann Norton,179017,610000,394508,2005,E,Center for Responsive Politics,,395
N00007232,Lois Capps (D-Calif),-3874971,4650999,388014,2005,H,Center for Responsive Politics,,396
N00000280,Bill Delahunt (D-Mass),251002,515000,383001,2005,H,Center for Responsive Politics,,398
N00026425,Connie Mack (R-Fla),-14999,774996,379998,2005,H,Center for Responsive Politics,,401
N00024978,Henry Cuellar (D-Texas),-236988,994998,379005,2005,H,Center for Responsive Politics,,402
N00004643,Max Baucus (D-Mont),156016,600000,378008,2005,S,Center for Responsive Politics,,403
N00004155,Peter Hoekstra (R-Mich),95021,650999,373010,2005,H,Center for Responsive Politics,,404
N00009829,Jim McDermott (D-Wash),345457,350457,347957,2005,H,Center for Responsive Politics,,411
N00024809,Joe Wilson (R-SC),-364992,1059993,347500,2005,H,Center for Responsive Politics,,412
N00008046,Barbara Lee (D-Calif),153014,522000,337507,2005,H,Center for Responsive Politics,,415
N00003844,Mark E. Souder (R-Ind),203015,470000,336507,2005,H,Center for Responsive Politics,,416
N00002171,Rick Boucher (D-Va),123018,495000,309009,2005,H,Center for Responsive Politics,,423
N00007700,Darlene Hooley (D-Ore),154007,411000,282503,2005,H,Center for Responsive Politics,,428
N00001971,Elijah E. Cummings (D-Md),100001,434998,267499,2005,H,Center for Responsive Politics,,434
N00003280,Roger Wicker (R-Miss),19009,512999,266004,2005,H,Center for Responsive Politics,,435
N00001267,Sherwood Boehlert (R-NY),117012,405000,261006,2005,H,Center for Responsive Politics,,436
N00003105,Marsha Blackburn (R-Tenn),132007,370000,251003,2005,H,Center for Responsive Politics,,439
N00009824,David Wu (D-Ore),-18984,513997,247506,2005,H,Center for Responsive Politics,,440
N00008144,Todd Tiahrt (R-Kan),120007,375000,247503,2005,H,Center for Responsive Politics,,441
N00003736,Michael G. Oxley (R-Ohio),207202,257199,232200,2005,H,Center for Responsive Politics,,447
N00005195,Roy Blunt (R-Mo),-81993,544998,231502,2005,H,Center for Responsive Politics,,448
N00009573,Jeff Flake (R-Ariz),132006,330000,231003,2005,H,Center for Responsive Politics,,449
N00000491,Susan Collins (R-Maine),131005,315000,223002,2005,S,Center for Responsive Politics,,453
N00024852,John Cornyn (R-Texas),80010,325000,202505,2005,S,Center for Responsive Politics,,462
N00009738,John Culberson (R-Texas),85001,240000,162500,2005,H,Center for Responsive Politics,,479
N00001408,John P. Murtha (D-Pa),71010,242000,156505,2005,H,Center for Responsive Politics,,481
N00007632,Eni F. H. Faleomavaega (D-AS),-205986,501997,148005,2005,H,Center for Responsive Politics,,483
N00000983,Vito Fossella (R-NY),70007,225000,147503,2005,H,Center for Responsive Politics,,484
N00001701,Norman Y. Mineta,69006,210000,139503,2005,E,Center for Responsive Politics,,487
N00000205,Marty Meehan (D-Mass),49007,210000,129503,2005,H,Center for Responsive Politics,,488
N00026314,Cathy McMorris (R-Wash),10012,235999,123005,2005,H,Center for Responsive Politics,,490
N99999923,Anthony M. Kennedy,50002,195000,122501,2005,J,Center for Responsive Politics,,491
N00025692,Kendrick B Meek (D-Fla),2003,229999,116001,2005,H,Center for Responsive Politics,,492
N00001193,Pete King (R-NY),66003,165000,115501,2005,H,Center for Responsive Politics,,495
N00005414,Jim McCrery (R-La),25015,204000,114507,2005,H,Center for Responsive Politics,,496
N00009670,Mark Kennedy (R-Minn),-353990,564998,105504,2005,H,Center for Responsive Politics,,498
N00000743,Scott Garrett (R-NJ),46004,165000,105502,2005,H,Center for Responsive Politics,,500
N00000939,Jerrold Nadler (D-NY),34007,161000,97503,2005,H,Center for Responsive Politics,,502
N00004702,Henry J. Hyde (R-Ill),51002,115000,83001,2005,H,Center for Responsive Politics,,510
N00024871,David Scott (D-Ga),81537,81537,81537,2005,H,Center for Responsive Politics,,511
N00003765,Mike Pence (R-Ind),34004,119000,76502,2005,H,Center for Responsive Politics,,512
N00004724,Jan Schakowsky (D-Ill),-63983,205999,71008,2005,H,Center for Responsive Politics,,516
N00012942,Betty McCollum (D-Minn),67348,67348,67348,2005,H,Center for Responsive Politics,,518
N00005407,Richard Baker (R-La),2,124999,62500,2005,H,Center for Responsive Politics,,521
N00012460,William L. Clay Jr. (D-Mo),18004,95000,56502,2005,H,Center for Responsive Politics,,526
N00025464,Rodney Alexander (R-La),-49999,49999,0,2005,H,Center for Responsive Politics,,554
N00000036,Russ Feingold (D-Wis),-68997,65999,-1499,2005,S,Center for Responsive Politics,,555
N00007050,Randy (Duke) Cunningham (R-Calif),-166994,144999,-10997,2005,H,Center for Responsive Politics,,556
N00003350,Gene Taylor (D-Miss),-15000,-10000,-12500,2005,H,Center for Responsive Politics,,557
N00001535,Curt Weldon (R-Pa),-161996,-29002,-95499,2005,H,Center for Responsive Politics,,574
N00004196,Bart Stupak (D-Mich),-761995,519997,-120999,2005,H,Center for Responsive Politics,,576
N00007089,Joe Baca (D-Calif),-261996,-64001,-162998,2005,H,Center for Responsive Politics,,578
N00026148,"Louis B Gohmert, Jr (R-Texas)",-250000,-100001,-175000,2005,H,Center for Responsive Politics,,579
N00027060,Brian M. Higgins (D-NY),-332993,-66002,-199497,2005,H,Center for Responsive Politics,,580
N00001082,Edolphus Towns (D-NY),-478993,-60002,-269497,2005,H,Center for Responsive Politics,,581
N00002315,Robin Hayes (R-NC),54952197,63970168,59461182,2005,H,Center for Responsive Politics,,16
N00000308,Edward M. Kennedy (D-Mass),15189042,97042999,56116020,2005,S,Center for Responsive Politics,,17
N00006237,Dick Cheney (R),17120028,79575000,48347514,2005,E,Center for Responsive Politics,,19
N00000684,Rodney Frelinghuysen (R-NJ),19978175,67170000,43574087,2005,H,Center for Responsive Politics,,20
N00001024,Nita M. Lowey (D-NY),14887068,60631000,37759034,2005,H,Center for Responsive Politics,,22
N00026460,Michael McCaul (R-Texas),13017114,58579999,35798556,2005,H,Center for Responsive Politics,,24
N00006954,Gary Miller (R-Calif),-21931,63784996,31881532,2005,H,Center for Responsive Politics,,26
N00004645,Denny Rehberg (R-Mont),6448013,55794998,31121505,2005,H,Center for Responsive Politics,,28
N00000019,Hillary Clinton (D-NY),10095006,50250000,30172503,2005,S,Center for Responsive Politics,,29
N99999975,Allan B. Hubbard,11688114,48180000,29934057,2005,E,Center for Responsive Politics,,30
N00003147,Bill Frist (R-Tenn),12667037,46735003,29701020,2005,S,Center for Responsive Politics,,31
N00026160,Tom Price (R-Ga),16154331,42829284,29491807,2005,H,Center for Responsive Politics,,32
N00003709,Mike DeWine (R-Ohio),11488410,47410000,29449205,2005,S,Center for Responsive Politics,,33
N00004291,F. James Sensenbrenner Jr. (R-Wis),24051695,34434634,29243164,2005,H,Center for Responsive Politics,,34
N00009888,Lamar Alexander (R-Tenn),11408952,43345914,27377433,2005,S,Center for Responsive Politics,,35
N00006424,John McCain (R-Ariz),18931130,33683004,26307067,2005,S,Center for Responsive Politics,,36
N00012586,Chris Chocola (R-Ind),12166079,35690000,23928039,2005,H,Center for Responsive Politics,,37
N00006518,Jeff Bingaman (D-NM),8270186,37753000,23011593,2005,S,Center for Responsive Politics,,38
N00024882,Katherine Harris (R-Fla),7771024,36847000,22309012,2005,H,Center for Responsive Politics,,40
N00000078,Carolyn B. Maloney (D-NY),7620080,35949996,21785038,2005,H,Center for Responsive Politics,,41
N00024813,Rahm Emanuel (D-Ill),8524020,32185000,20354510,2005,H,Center for Responsive Politics,,44
N00002599,John Linder (R-Ga),7291027,33040000,20165513,2005,H,Center for Responsive Politics,,45
N00000480,Olympia J. Snowe (R-Maine),7975058,31935000,19955029,2005,S,Center for Responsive Politics,,46
N00009920,Richard C. Shelby (R-Ala),4413019,34095001,19254010,2005,S,Center for Responsive Politics,,47
N00012672,Steve Pearce (R-NM),7167012,29380000,18273506,2005,H,Center for Responsive Politics,,48
N99999924,Ruth Bader Ginsburg,6365014,28080000,17222507,2005,J,Center for Responsive Politics,,50
N00006023,Lloyd Doggett (D-Texas),7623102,23594999,15609050,2005,H,Center for Responsive Politics,,55
N00008072,George W. Bush (R),8118689,21514640,14816664,2005,E,Center for Responsive Politics,,56
N00026710,Kenny Marchant (R-Texas),3773142,23146996,13460069,2005,H,Center for Responsive Politics,,58
N00001510,Don Sherwood (R-Pa),4650041,20112997,12381519,2005,H,Center for Responsive Politics,,61
N99999970,Robert Nicholson,5450071,18419996,11935033,2005,E,Center for Responsive Politics,,63
N00028489,Shelley Sekula-Gibbs (R-Texas),4812113,17589999,11201056,2005,H,Center for Responsive Politics,,64
N00009818,Shelley Berkley (D-Nev),5460467,15656440,10558453,2005,H,Center for Responsive Politics,,65
N00003392,Anne M. Northup (R-Ky),4405074,15952000,10178537,2005,H,Center for Responsive Politics,,66
N00002083,Jim Moran (D-Va),-1586779,21596993,10005107,2005,H,Center for Responsive Politics,,71
N00003725,Dave Hobson (R-Ohio),515065,19399988,9957526,2005,H,Center for Responsive Politics,,72
N00012970,Tom Osborne (R-Neb),2873477,15360999,9117238,2005,H,Center for Responsive Politics,,73
N00013291,Mark Dayton (D-Minn),4446387,13082001,8764194,2005,S,Center for Responsive Politics,,74
N00012739,Ander Crenshaw (R-Fla),3452030,13630000,8541015,2005,H,Center for Responsive Politics,,75
N00004280,Jim Leach (R-Iowa),3673178,12875000,8274089,2005,H,Center for Responsive Politics,,78
N00002492,John M. Spratt Jr. (D-SC),2646024,13082996,7864510,2005,H,Center for Responsive Politics,,81
N00004781,Dennis Hastert (R-Ill),-1229987,16574997,7672505,2005,H,Center for Responsive Politics,,82
N00004207,Tom Harkin (D-Iowa),4867067,10010001,7438534,2005,S,Center for Responsive Politics,,83
N00025059,Jeb Bradley (R-NH),6318761,6581756,6450258,2005,H,Center for Responsive Politics,,88
N00002743,Allen Boyd (D-Fla),2517013,10079998,6298505,2005,H,Center for Responsive Politics,,90
N00024760,Phil Gingrey (R-Ga),1950047,10501996,6226021,2005,H,Center for Responsive Politics,,91
N00026166,Virginia Foxx (R-NC),2910038,9451000,6180519,2005,H,Center for Responsive Politics,,92
N00007836,Maria Cantwell (D-Wash),2039013,10236000,6137506,2005,S,Center for Responsive Politics,,93
N00000444,Judd Gregg (R-NH),2552071,9221000,5886535,2005,S,Center for Responsive Politics,,94
N00026264,Luis Fortuno (R-PR),1569017,10086999,5828008,2005,H,Center for Responsive Politics,,95
N00008086,Dave Camp (R-Mich),3610513,8007400,5808956,2005,H,Center for Responsive Politics,,96
N00002428,Henry Brown (R-SC),2672021,8730000,5701010,2005,H,Center for Responsive Politics,,99
N00026080,John Barrow (D-Ga),2651007,8365000,5508003,2005,H,Center for Responsive Politics,,100
N00007124,Christopher Cox,3458035,7370000,5414017,2005,E,Center for Responsive Politics,,103
N00001806,James L. Oberstar (D-Minn),3195076,7600000,5397538,2005,H,Center for Responsive Politics,,104
N00002782,Cliff Stearns (R-Fla),1998041,8748997,5373519,2005,H,Center for Responsive Politics,,105
N00009775,Michael N. Castle (R-Del),2869145,7868000,5368572,2005,H,Center for Responsive Politics,,106
N00001811,Lamar Smith (R-Texas),1935127,8502000,5218563,2005,H,Center for Responsive Politics,,107
N00001604,Arlen Specter (R-Pa),2327030,8037000,5182015,2005,S,Center for Responsive Politics,,109
N00009618,Adam H. Putnam (R-Fla),1916036,8139999,5028017,2005,H,Center for Responsive Politics,,112
N00027526,Jean Schmidt (R-Ohio),2175024,7650000,4912512,2005,H,Center for Responsive Politics,,115
N00003762,Evan Bayh (D-Ind),2854034,6361000,4607517,2005,S,Center for Responsive Politics,,123
N00002793,John L. Mica (R-Fla),2700011,5586999,4143505,2005,H,Center for Responsive Politics,,130
N00006008,Ruben Hinojosa (D-Texas),1346028,6793999,4070013,2005,H,Center for Responsive Politics,,133
N00006811,Juanita Millender-McDonald (D-Calif),2192020,5929998,4061009,2005,H,Center for Responsive Politics,,134
N00003473,Hal Rogers (R-Ky),1952644,6051640,4002142,2005,H,Center for Responsive Politics,,137
N99999989,Karl C. Rove,1347012,6629999,3988505,2005,E,Center for Responsive Politics,,138
N00005582,James M. Inhofe (R-Okla),2094055,5612998,3853526,2005,S,Center for Responsive Politics,,139
N00002198,Nick Rahall (D-WVa),3160666,4393649,3777157,2005,H,Center for Responsive Politics,,140
N00001783,John D. Dingell (D-Mich),2175060,5275000,3725030,2005,H,Center for Responsive Politics,,141
N00025330,Jo Bonner (R-Ala),1236027,5856999,3546513,2005,H,Center for Responsive Politics,,146
N00006692,Barbara Boxer (D-Calif),1300010,5726000,3513005,2005,S,Center for Responsive Politics,,147
N00000423,Charles Bass (R-NH),1844021,4809999,3327010,2005,H,Center for Responsive Politics,,149
N00008032,Kenny Hulshof (R-Mo),961034,5600999,3281016,2005,H,Center for Responsive Politics,,151
N00000561,Nancy L. Johnson (R-Conn),975236,5057000,3016118,2005,H,Center for Responsive Politics,,155
N00003389,Mitch McConnell (R-Ky),1645032,4278999,2962015,2005,S,Center for Responsive Politics,,156
N00024759,Mike D. Rogers (R-Ala),1727040,4194999,2961019,2005,H,Center for Responsive Politics,,157
N00000751,Bill Pascrell Jr. (D-NJ),1747039,3985000,2866019,2005,H,Center for Responsive Politics,,158
N00012560,Jon Porter (R-Nev),1683019,4019999,2851509,2005,H,Center for Responsive Politics,,159
N00009957,George Allen (R-Va),1828077,3845000,2836538,2005,S,Center for Responsive Politics,,161
N00001692,Eleanor Holmes Norton (D-DC),843034,2272000,1557517,2005,H,Center for Responsive Politics,,233
N00009154,Bob Goodlatte (R-Va),778044,2197000,1487522,2005,H,Center for Responsive Politics,,235
N99999963,Susan Schwab,776025,2114999,1445512,2005,E,Center for Responsive Politics,,238
N00024777,Ginny Brown-Waite (R-Fla),402072,2485999,1444035,2005,H,Center for Responsive Politics,,240
N00006263,Mike Simpson (R-Idaho),1142644,1732638,1437641,2005,H,Center for Responsive Politics,,241
N00005285,Pat Roberts (R-Kan),476067,2382999,1429533,2005,S,Center for Responsive Politics,,242
N00006619,John Ensign (R-Nev),638174,2187166,1412670,2005,S,Center for Responsive Politics,,243
N99999979,Alphonso Jackson,841015,1965000,1403007,2005,E,Center for Responsive Politics,,244
N00013770,Bill Shuster (R-Pa),1078745,1725712,1402228,2005,H,Center for Responsive Politics,,245
N00002328,Melvin L. Watt (D-NC),715053,2055000,1385026,2005,H,Center for Responsive Politics,,246
N00008799,Kay Granger (R-Texas),419017,2319997,1369507,2005,H,Center for Responsive Politics,,247
N99999980,Joshua B. Bolten,607011,2129999,1368505,2005,E,Center for Responsive Politics,,248
N00000267,Michael E. Capuano (D-Mass),505033,2146996,1326014,2005,H,Center for Responsive Politics,,249
N00013846,Jeff Miller (R-Fla),410754,2110717,1260735,2005,H,Center for Responsive Politics,,252
N00000048,Joel Hefley (R-Colo),765004,1749999,1257501,2005,H,Center for Responsive Politics,,253
N99999926,Samuel A. Alito,665019,1740000,1202509,2005,J,Center for Responsive Politics,,256
N00004874,Luis V. Gutierrez (D-Ill),195008,2199998,1197503,2005,H,Center for Responsive Politics,,257
N00009571,Mike Ross (D-Ark),674015,1684999,1179507,2005,H,Center for Responsive Politics,,258
N00003651,Ralph Regula (R-Ohio),665006,1684998,1175002,2005,H,Center for Responsive Politics,,259
N00007087,Jerry Lewis (R-Calif),758403,1493396,1125899,2005,H,Center for Responsive Politics,,260
N00006897,Brad Sherman (D-Calif),716012,1516000,1116006,2005,H,Center for Responsive Politics,,262
N00007936,Brian Baird (D-Wash),-88965,2291998,1101516,2005,H,Center for Responsive Politics,,263
N00004166,Vernon J. Ehlers (R-Mich),611020,1590000,1100510,2005,H,Center for Responsive Politics,,264
N00006267,Mike Crapo (R-Idaho),229054,1936999,1083026,2005,S,Center for Responsive Politics,,265
N00002982,Michael Bilirakis (R-Fla),152047,2004995,1078521,2005,H,Center for Responsive Politics,,266
N00002045,Tom Davis (R-Va),550031,1600000,1075015,2005,H,Center for Responsive Politics,,267
N00006515,Pete V. Domenici (R-NM),566021,1516000,1041010,2005,S,Center for Responsive Politics,,271
N00008092,Blanche Lincoln (D-Ark),571015,1465000,1018007,2005,S,Center for Responsive Politics,,272
N00000851,Frank A. LoBiondo (R-NJ),568010,1445000,1006505,2005,H,Center for Responsive Politics,,273
N00024851,Tom Feeney (R-Fla),370023,1612998,991510,2005,H,Center for Responsive Politics,,274
N00000270,Edward J. Markey (D-Mass),553019,1421000,987009,2005,H,Center for Responsive Politics,,275
N00002221,Richard Burr (R-NC),303024,1644999,974011,2005,S,Center for Responsive Politics,,276
N00001861,Henry A. Waxman (D-Calif),511027,1415000,963013,2005,H,Center for Responsive Politics,,277
N00000964,Charles B. Rangel (D-NY),575009,1350000,962504,2005,H,Center for Responsive Politics,,278
N00004367,Tammy Baldwin (D-Wis),267014,1604998,936006,2005,H,Center for Responsive Politics,,279
N00004905,Don Manzullo (R-Ill),437261,1434200,935730,2005,H,Center for Responsive Politics,,280
N00024992,Tim Murphy (R-Pa),343059,1523000,933029,2005,H,Center for Responsive Politics,,281
N99999974,Margaret M. Spellings,460023,1394998,927510,2005,E,Center for Responsive Politics,,282
N00009699,Patrick J. Tiberi (R-Ohio),353024,1494998,924011,2005,H,Center for Responsive Politics,,283
N00026481,Dan Boren (D-Okla),388015,1410999,899507,2005,H,Center for Responsive Politics,,285
N00000834,Jim Saxton (R-NJ),210040,1128999,669519,2005,H,Center for Responsive Politics,,320
N00009753,Jim Matheson (D-Utah),333025,995000,664012,2005,H,Center for Responsive Politics,,321
N00026790,Emanuel Cleaver (D-Mo),366007,955000,660503,2005,H,Center for Responsive Politics,,322
N00010084,Tim Johnson (D-SD),224043,1094999,659521,2005,S,Center for Responsive Politics,,323
N00007876,Patty Murray (D-Wash),350017,953000,651508,2005,S,Center for Responsive Politics,,326
N00013870,Norm Coleman (R-Minn),557369,742367,649868,2005,S,Center for Responsive Politics,,327
N00005353,William J. Jefferson (D-La),251007,1034996,643001,2005,H,Center for Responsive Politics,,328
N00004961,John M. Shimkus (R-Ill),85011,1174998,630004,2005,H,Center for Responsive Politics,,331
N00027035,G. K. Butterfield (D-NC),-93493,1352483,629495,2005,H,Center for Responsive Politics,,332
N00005551,Ernest J. Istook (R-Okla),302013,955999,629006,2005,H,Center for Responsive Politics,,333
N00005090,Jo Ann Emerson (R-Mo),259013,984998,622005,2005,H,Center for Responsive Politics,,334
N00025237,Steven A. King (R-Iowa),329011,894999,612005,2005,H,Center for Responsive Politics,,335
N00000469,Tom Allen (D-Maine),159014,1059999,609506,2005,H,Center for Responsive Politics,,336
N00001093,Charles E. Schumer (D-NY),290023,925000,607511,2005,S,Center for Responsive Politics,,337
N00011971,Dan Lungren (R-Calif),295016,866000,580508,2005,H,Center for Responsive Politics,,339
N00005282,Jerry Moran (R-Kan),274022,861000,567511,2005,H,Center for Responsive Politics,,341
N00000766,Mike Ferguson (R-NJ),229013,611000,420006,2005,H,Center for Responsive Politics,,389
N00001469,Tim Holden (D-Pa),217016,607000,412008,2005,H,Center for Responsive Politics,,390
N00001945,Barbara A. Mikulski (D-Md),175021,629000,402010,2005,S,Center for Responsive Politics,,391
N00006789,Grace Napolitano (D-Calif),204006,560000,382003,2005,H,Center for Responsive Politics,,399
N00000133,Donna Christian-Green (D-VI),36004,724997,380500,2005,H,Center for Responsive Politics,,400
N00003561,Stephanie Tubbs Jones (D-Ohio),186003,505000,345501,2005,H,Center for Responsive Politics,,414
N00001295,Tom Reynolds (R-NY),136011,525999,331005,2005,H,Center for Responsive Politics,,418
N00005321,Lee Terry (R-Neb),117024,535000,326012,2005,H,Center for Responsive Politics,,419
N00013808,Thad McCotter (R-Mich),140019,506000,323009,2005,H,Center for Responsive Politics,,421
N00000575,John B. Larson (D-Conn),169007,460000,314503,2005,H,Center for Responsive Politics,,422
N99999976,Alberto Gonzales,125013,475000,300006,2005,E,Center for Responsive Politics,,425
N00002299,Walter B. Jones Jr. (R-NC),148009,447000,297504,2005,H,Center for Responsive Politics,,426
N00009816,Chris Smith (R-NJ),145004,400000,272502,2005,H,Center for Responsive Politics,,432
N00026631,Jeffrey Lane Fortenberry (R-Neb),85022,450000,267511,2005,H,Center for Responsive Politics,,433
N00008264,Ed Royce (R-Calif),116011,390000,253005,2005,H,Center for Responsive Politics,,437
N00007833,Adam Smith (D-Wash),97014,406000,251507,2005,H,Center for Responsive Politics,,438
N00003535,Sherrod Brown (D-Ohio),134008,360000,247004,2005,H,Center for Responsive Politics,,442
N00026892,Ken Salazar (D-Colo),-397995,867998,235001,2005,S,Center for Responsive Politics,,445
N00007458,Lynn Woolsey (D-Calif),73017,395000,234008,2005,H,Center for Responsive Politics,,446
N00009586,Hilda L. Solis (D-Calif),131005,315000,223002,2005,H,Center for Responsive Politics,,454
N00009677,Todd Akin (R-Mo),49021,385000,217010,2005,H,Center for Responsive Politics,,456
N00003504,Deborah Pryce (R-Ohio),-150196,574793,212298,2005,H,Center for Responsive Politics,,458
N00005794,Chet Edwards (D-Texas),59020,363000,211010,2005,H,Center for Responsive Politics,,459
N00005181,Russ Carnahan (D-Mo),16005,389998,203001,2005,H,Center for Responsive Politics,,461
N00006283,Dirk Kempthorne,36004,344999,190501,2005,E,Center for Responsive Politics,,464
N00009975,Lindsey Graham (R-SC),-204982,583999,189508,2005,S,Center for Responsive Politics,,465
N00001746,Chaka Fattah (D-Pa),50002,319998,185000,2005,H,Center for Responsive Politics,,466
N00026106,Debbie Wasserman Schultz (D-Fla),-13991,374998,180503,2005,H,Center for Responsive Politics,,468
N00005818,Sheila Jackson Lee (D-Texas),-128987,479997,175505,2005,H,Center for Responsive Politics,,469
N00000397,John E. Sununu (R-NH),83006,245000,164003,2005,S,Center for Responsive Politics,,476
N00005105,Ike Skelton (D-Mo),50003,275999,163001,2005,H,Center for Responsive Politics,,478
N00001110,Anthony D. Weiner (D-NY),20020,300000,160010,2005,H,Center for Responsive Politics,,480
N00006882,Howard P. (Buck) Mckeon (R-Calif),-71971,370999,149514,2005,H,Center for Responsive Politics,,482
N00003730,Ted Strickland (D-Ohio),80003,200000,140001,2005,H,Center for Responsive Politics,,485
N00013345,Steve Israel (D-NY),10005,269998,140001,2005,H,Center for Responsive Politics,,486
N00000528,Bernie Sanders (I-Vt),-33996,289998,128001,2005,H,Center for Responsive Politics,,489
N00025025,Jim Gerlach (R-Pa),66003,165000,115501,2005,H,Center for Responsive Politics,,493
N00027229,Michael G. Fitzpatrick (R-Pa),66003,165000,115501,2005,H,Center for Responsive Politics,,494
N00001261,James T. Walsh (R-NY),-11990,204999,96504,2005,H,Center for Responsive Politics,,504
N00001813,Jose E. Serrano (D-NY),-12991,189999,88504,2005,H,Center for Responsive Politics,,507
N00000153,Richard E. Neal (D-Mass),31005,117000,74002,2005,H,Center for Responsive Politics,,513
N00013744,Diane E. Watson (D-Calif),31004,116000,73502,2005,H,Center for Responsive Politics,,514
N00009719,Todd Platts (R-Pa),9010,136000,72505,2005,H,Center for Responsive Politics,,515
N00026087,John R. Kuhl Jr (R-NY),-253993,394995,70501,2005,H,Center for Responsive Politics,,517
N00002872,Lincoln Diaz-Balart (R-Fla),-16995,129999,56502,2005,H,Center for Responsive Politics,,524
N00005656,Joe Barton (R-Texas),-30994,134999,52002,2005,H,Center for Responsive Politics,,528
N00001276,John M. McHugh (R-NY),6007,91000,48503,2005,H,Center for Responsive Politics,,530
N00005218,Jim Ryun (R-Kan),17003,80000,48501,2005,H,Center for Responsive Politics,,531
N00001003,Eliot L. Engel (D-NY),3004,85000,44002,2005,H,Center for Responsive Politics,,532
N00001214,Michael R. McNulty (D-NY),16003,66000,41001,2005,H,Center for Responsive Politics,,533
N00002472,Jim DeMint (R-SC),16002,65000,40501,2005,S,Center for Responsive Politics,,534
N00001817,C. W. Bill Young (R-Fla),16002,65000,40501,2005,H,Center for Responsive Politics,,535
N00026914,Gwen Moore (D-Wis),5005,75000,40002,2005,H,Center for Responsive Politics,,537
N00006425,John Shadegg (R-Ariz),-119996,199999,40001,2005,H,Center for Responsive Politics,,538
N00009614,Ric Keller (R-Fla),15001,50000,32500,2005,H,Center for Responsive Politics,,540
N00026457,Ted Poe (R-Texas),-27994,92000,32003,2005,H,Center for Responsive Politics,,541
N99999952,Stephen L. Johnson,4004,60000,32002,2005,E,Center for Responsive Politics,,542
