cid,name,minvalue,maxvalue,avgvalue,year,chamber,origin,source,serialid
N00013799,J. Randy Forbes (R-Va),310988,1220976,765982,2006,H,Center for Responsive Politics,,341
N00024870,Linda Sanchez (D-Calif),450001,984999,717500,2006,H,Center for Responsive Politics,,348
N00026050,Lisa Murkowski (R-Alaska),210042,1052000,631021,2006,S,Center for Responsive Politics,,368
N00026790,Emanuel Cleaver (D-Mo),351006,905000,628003,2006,H,Center for Responsive Politics,,369
N00013855,Stephen F. Lynch (D-Mass),6009,1240998,623503,2006,H,Center for Responsive Politics,,371
N00007516,Richard Pombo (R-Calif),250003,984998,617500,2006,H,Center for Responsive Politics,,373
N00005353,William J. Jefferson (D-La),101007,1119995,610501,2006,H,Center for Responsive Politics,,375
N00012611,Mike Honda (D-Calif),316014,840000,578007,2006,H,Center for Responsive Politics,,379
N00002073,Frank R. Wolf (R-Va),552219,601217,576718,2006,H,Center for Responsive Politics,,380
N00004572,John Thune (R-SD),254023,886000,570011,2006,S,Center for Responsive Politics,,383
N00027464,Bruce Braley (D-Iowa),285019,851000,568009,2006,H,Center for Responsive Politics,,384
N00002091,Larry Craig (R-Idaho),365004,750000,557502,2006,S,Center for Responsive Politics,,387
N00002858,Ileana Ros-Lehtinen (R-Fla),335011,777000,556005,2006,H,Center for Responsive Politics,,388
N00003522,Marcy Kaptur (D-Ohio),243017,797999,520508,2006,H,Center for Responsive Politics,,399
N00001093,Charles E. Schumer (D-NY),238020,795000,516510,2006,S,Center for Responsive Politics,,400
N00027829,Gabrielle Giffords (D-Ariz),158027,870999,514513,2006,H,Center for Responsive Politics,,402
N00005282,Jerry Moran (R-Kan),245021,776000,510510,2006,H,Center for Responsive Politics,,404
N00004489,Martin Olav Sabo (D-Minn),276454,733434,504944,2006,H,Center for Responsive Politics,,407
N00006671,Lucille Roybal-Allard (D-Calif),284011,711000,497505,2006,H,Center for Responsive Politics,,408
N00012539,Mark Kirk (R-Ill),148008,844999,496503,2006,H,Center for Responsive Politics,,409
N00004436,John Kline (R-Minn),253014,720000,486507,2006,H,Center for Responsive Politics,,410
N00024842,Joe Courtney (D-Conn),204021,760000,482010,2006,H,Center for Responsive Politics,,411
N00026595,Charles W. Boustany Jr (R-La),296006,666000,481003,2006,H,Center for Responsive Politics,,412
N00000716,Donald M. Payne (D-NJ),49019,905996,477507,2006,H,Center for Responsive Politics,,413
N99999956,Mary Peters,232014,705000,468507,2006,E,Center for Responsive Politics,,416
N00006249,Mike Enzi (R-Wyo),126035,717000,421517,2006,S,Center for Responsive Politics,,429
N00003437,Jim Bunning (R-Ky),252004,570000,411002,2006,S,Center for Responsive Politics,,430
N00007999,Don Young (R-Alaska),232007,580000,406003,2006,H,Center for Responsive Politics,,432
N00025054,Marilyn Musgrave (R-Colo),18009,764997,391503,2006,H,Center for Responsive Politics,,434
N00007833,Adam Smith (D-Wash),195014,576000,385507,2006,H,Center for Responsive Politics,,435
N00004155,Peter Hoekstra (R-Mich),115021,651999,383510,2006,H,Center for Responsive Politics,,437
N00000280,Bill Delahunt (D-Mass),251002,515000,383001,2006,H,Center for Responsive Politics,,438
N00013847,John Sullivan (R-Okla),251002,515000,383001,2006,H,Center for Responsive Politics,,439
N00007700,Darlene Hooley (D-Ore),204007,561000,382503,2006,H,Center for Responsive Politics,,440
N00027741,David Loebsack (D-Iowa),215003,550000,382501,2006,H,Center for Responsive Politics,,441
N00026106,Debbie Wasserman Schultz (D-Fla),171008,589999,380503,2006,H,Center for Responsive Politics,,442
N00026631,Jeffrey Lane Fortenberry (R-Neb),131018,540000,335509,2006,H,Center for Responsive Politics,,460
N99999976,Alberto Gonzales,139013,510000,324506,2006,E,Center for Responsive Politics,,464
N00013820,Chris Van Hollen (D-Md),151012,492000,321506,2006,H,Center for Responsive Politics,,465
N00001267,Sherwood Boehlert (R-NY),151010,490000,320505,2006,H,Center for Responsive Politics,,468
N00002685,Saxby Chambliss (R-Ga),167007,464999,316003,2006,S,Center for Responsive Politics,,469
N00000699,Robert Menendez (D-NJ),52004,530999,291501,2006,S,Center for Responsive Politics,,474
N00002299,Walter B. Jones Jr. (R-NC),147009,433000,290004,2006,H,Center for Responsive Politics,,475
N00008264,Ed Royce (R-Calif),105014,400000,252507,2006,H,Center for Responsive Politics,,489
N00024852,John Cornyn (R-Texas),108010,395000,251505,2006,S,Center for Responsive Politics,,490
N00011971,Dan Lungren (R-Calif),94011,400000,247005,2006,H,Center for Responsive Politics,,493
N00007556,John T. Doolittle (R-Calif),46020,425999,236009,2006,H,Center for Responsive Politics,,500
N00003504,Deborah Pryce (R-Ohio),-93813,548178,227182,2006,H,Center for Responsive Politics,,501
N00000036,Russ Feingold (D-Wis),101003,349999,225501,2006,S,Center for Responsive Politics,,502
N00000575,John B. Larson (D-Conn),106007,340000,223003,2006,H,Center for Responsive Politics,,503
N00009586,Hilda L. Solis (D-Calif),131005,315000,223002,2006,H,Center for Responsive Politics,,504
N00001373,Mike Doyle (D-Pa),50003,384998,217500,2006,H,Center for Responsive Politics,,506
N00005181,Russ Carnahan (D-Mo),16005,389998,203001,2006,H,Center for Responsive Politics,,509
N00004702,Henry J. Hyde (R-Ill),100003,291000,195501,2006,H,Center for Responsive Politics,,510
N00001127,Joseph Crowley (D-NY),47007,265999,156503,2006,H,Center for Responsive Politics,,524
N00009668,Mike Rogers (R-Mich),13008,294999,154003,2006,H,Center for Responsive Politics,,525
N00013078,Jo Ann Davis (R-Va),-189985,489995,150005,2006,H,Center for Responsive Politics,,526
N00027229,Michael G. Fitzpatrick (R-Pa),81004,215000,148002,2006,H,Center for Responsive Politics,,527
N00000360,Patrick J. Kennedy (D-RI),66003,165000,115501,2006,H,Center for Responsive Politics,,540
N00003765,Mike Pence (R-Ind),54006,161000,107503,2006,H,Center for Responsive Politics,,544
N00027060,Brian M. Higgins (D-NY),-30990,163999,66504,2006,H,Center for Responsive Politics,,559
N00026087,John R. Kuhl Jr (R-NY),-114998,244996,64999,2006,H,Center for Responsive Politics,,563
N00006882,Howard P. (Buck) Mckeon (R-Calif),-41990,170999,64504,2006,H,Center for Responsive Politics,,564
N00009719,Todd Platts (R-Pa),8009,121000,64504,2006,H,Center for Responsive Politics,,565
N00028133,Douglas L. Lamborn (R-Colo),21002,95000,58001,2006,H,Center for Responsive Politics,,566
N00008028,Sam Johnson (R-Texas),18004,95000,56502,2006,H,Center for Responsive Politics,,568
N00002356,Mike McIntyre (D-NC),18004,95000,56502,2006,H,Center for Responsive Politics,,570
N00002872,Lincoln Diaz-Balart (R-Fla),-27992,139999,56003,2006,H,Center for Responsive Politics,,571
N00000652,Christopher Shays (R-Conn),17005,82000,49502,2006,H,Center for Responsive Politics,,572
N00005218,Jim Ryun (R-Kan),17003,80000,48501,2006,H,Center for Responsive Politics,,574
